"","id_gbs","trait","dap","y_hat"
"3250","PI609612","height","60",175.719725379297
"3251","PI452584","height","60",175.935255343754
"3252","PI452982","height","60",176.020023758535
"3253","PI452713","height","60",176.129725216941
"3254","NSL54892","height","60",176.190998667702
"3255","PI452648","height","60",176.44713598737
"3256","PI453392","height","60",177.145807311821
"3257","PI452578","height","60",177.148389598061
"3258","NSL55048","height","60",177.160933515364
"3259","PI563329","height","60",177.456625800703
"3260","PI156268","height","60",177.508775833748
"3261","PI457167","height","60",177.57483537924
"3262","PI148093","height","60",177.738196068573
"3263","PI453006","height","60",177.858296233918
"3264","PI453080","height","60",178.005618197934
"3265","PI456421","height","60",178.068532157112
"3266","PI452946","height","60",178.313742226679
"3267","NSL55345B","height","60",178.735553388913
"3268","NSL54591","height","60",178.737827031615
"3269","PI329300","height","60",178.755258185743
"3270","PI453290","height","60",178.762734938905
"3271","PI524814","height","60",178.779464829448
"3272","PI148101","height","60",178.862249045271
"3273","PI329333","height","60",179.020989732824
"3274","PI452980","height","60",179.117780142205
"3275","PI276818","height","60",179.205174620766
"3276","PI452519","height","60",179.95006585126
"3277","PI453395","height","60",179.992412192781
"3278","PI453146","height","60",180.413259035786
"3279","PI383856","height","60",180.485508392081
"3280","PI329310","height","60",180.831909861131
"3281","PI453690","height","60",180.961873973294
"3282","PI454241","height","60",181.007057029473
"3283","PI452984","height","60",181.607705394775
"3284","NSL54111","height","60",181.647890864234
"3285","PI329597","height","60",181.700041193466
"3286","NSL55043","height","60",181.808746779394
"3287","PI526080","height","60",181.86656798856
"3288","PI453367","height","60",182.084928272924
"3289","NSL55714","height","60",182.088582498618
"3290","PI520872","height","60",182.406219930403
"3291","PI452665","height","60",182.439278331998
"3292","NSL55700","height","60",182.904472114672
"3293","NSL55670","height","60",183.293674959192
"3294","NSL55350","height","60",183.4752548189
"3295","NSL55476","height","60",183.518987594946
"3296","PI452590","height","60",183.586770734797
"3297","PI453329","height","60",184.335091992596
"3298","PI454131","height","60",184.772186657096
"3299","PI330185","height","60",184.833987470836
"3300","NSL54962","height","60",185.083520958374
"3301","NSL55669","height","60",185.25463329422
"3302","PI329719","height","60",185.488893329947
"3303","NSL54705","height","60",186.183309637549
"3304","PI563330","height","60",186.196642153329
"3305","PI456419","height","60",186.323252104918
"3306","PI148083","height","60",186.390271602606
"3307","PI452995","height","60",186.415822125138
"3308","PI457183B","height","60",186.433330322031
"3309","PI452968","height","60",186.509325827302
"3310","PI455621","height","60",186.554889930778
"3311","PI148114","height","60",186.769437817367
"3312","PI456431","height","60",187.227237871344
"3313","PI453349","height","60",187.251207525192
"3314","PI453016","height","60",187.706060129305
"3315","NSL55671","height","60",187.931691083702
"3316","PI452587","height","60",188.285127514375
"3317","PI196049","height","60",188.66387374905
"3318","PI452891","height","60",188.67484543191
"3319","PI330095","height","60",188.732154303464
"3320","PI452729","height","60",188.826422301192
"3321","PI148084","height","60",188.930649116552
"3322","PI569452","height","60",188.952577413019
"3323","PI148086","height","60",189.046356400455
"3324","PI569264","height","60",189.312826387879
"3325","PI329444","height","60",189.388925698102
"3326","PI329569","height","60",189.601877701564
"3327","PI454674","height","60",189.651104798778
"3328","PI453315","height","60",190.624456809315
"3329","PI453490","height","60",191.32996743187
"3330","PI457145","height","60",191.696269808598
"3331","PI329403","height","60",191.900865313026
"3332","PI453221","height","60",192.813821504573
"3333","PI453341","height","60",193.604206859718
"3334","PI454468","height","60",194.992606846847
"3335","PI456401A","height","60",195.774472254795
"3336","PI455852","height","60",195.853329197931
"3337","PI329367","height","60",195.916951738728
"3338","PI452611","height","60",196.140350431342
"3339","PI457183A","height","60",198.852953533698
"3340","PI452994","height","60",202.38235520709
"3341","PI453121","height","60",202.423563126957
"3342","PI660630","height","75",91.2702254641725
"3343","NSL365697","height","75",94.4124515388899
"3344","PI660631","height","75",99.9250969308815
"3345","NSL54221","height","75",101.838282539735
"3346","PI660632","height","75",103.542836794022
"3347","PI156248","height","75",104.709791054906
"3348","NSL51356","height","75",105.318939079324
"3349","NSL365694","height","75",107.935200896926
"3350","PI276853A","height","75",110.752565993337
"3351","PI276853B","height","75",112.194755420273
"3352","PI152856","height","75",112.94587326872
"3353","PI647716","height","75",114.9927943267
"3354","NSL54297","height","75",115.952339917406
"3355","PI570106","height","75",115.960782162554
"3356","PI267643","height","75",122.526322876301
"3357","PI524505","height","75",125.853551315601
"3358","PI570053","height","75",126.451958294963
"3359","PI152728","height","75",128.498940958431
"3360","NSL54224","height","75",128.785296540105
"3361","PI660605","height","75",129.027516076996
"3362","PI329965","height","75",129.285278397855
"3363","PI276787","height","75",129.839310158813
"3364","PI562981","height","75",130.78224126563
"3365","NSL50797","height","75",130.98553272249
"3366","PI329326","height","75",132.766529187116
"3367","NSL365751","height","75",134.224346107191
"3368","PI329518","height","75",134.836153626065
"3369","PI562998","height","75",135.512819570614
"3370","PI513912","height","75",135.535336158267
"3371","PI513901","height","75",135.606110862532
"3372","PI329958","height","75",136.108118252063
"3373","NSL50579","height","75",137.252524700816
"3374","NSL50685","height","75",140.018879565281
"3375","PI513913","height","75",142.837177676793
"3376","PI330030A","height","75",144.072818411476
"3377","PI152730","height","75",144.096359205576
"3378","NSL50663","height","75",144.256547304584
"3379","PI453914","height","75",144.409862582628
"3380","NSL55704","height","75",144.820008121773
"3381","NSL50646","height","75",144.844007843429
"3382","PI563353","height","75",146.150419692065
"3383","PI647745","height","75",148.088765880423
"3384","PI562997","height","75",148.369739466203
"3385","NSL50601","height","75",148.843025356158
"3386","PI514254","height","75",149.602775202946
"3387","PI569460","height","75",149.776687035207
"3388","NSL50989","height","75",150.009908070622
"3389","PI562980","height","75",150.105521224379
"3390","PI570071","height","75",150.259393424746
"3391","PI453162","height","75",150.313448636542
"3392","PI329998","height","75",150.720171403009
"3393","PI330019","height","75",151.020381113899
"3394","PI266061","height","75",151.701928762051
"3395","PI156034","height","75",154.262695457874
"3396","PI562944","height","75",154.321845086738
"3397","PI147837","height","75",155.120987338031
"3398","PI660620","height","75",155.819064185636
"3399","PI573193","height","75",155.841497995361
"3400","PI276816","height","75",155.873679933191
"3401","NSL50603","height","75",156.162293873347
"3402","PI562968","height","75",156.398725873267
"3403","PI329614","height","75",156.809487282793
"3404","PI297117","height","75",156.889364991398
"3405","PI282835","height","75",157.093252097131
"3406","NSL50716","height","75",157.600288956622
"3407","PI330049","height","75",157.702461684459
"3408","PI570708","height","75",157.808085538634
"3409","PI651103","height","75",157.978124034821
"3410","PI329717","height","75",158.02356269543
"3411","NSL51016","height","75",158.397877965384
"3412","PI453953","height","75",159.363787420748
"3413","NSL52312","height","75",159.668168846512
"3414","PI329501","height","75",159.671018754706
"3415","PI329860","height","75",159.907800869071
"3416","PI152611","height","75",160.447246399927
"3417","PI562991","height","75",161.832915901325
"3418","PI569420","height","75",161.991822641552
"3419","PI570400","height","75",162.485228809416
"3420","PI570085","height","75",162.727055703651
"3421","PI330807","height","75",163.436439290148
"3422","PI151198","height","75",163.484325923676
"3423","PI571020","height","75",163.771465232582
"3424","PI276776","height","75",163.996664560487
"3425","PI452967","height","75",164.397393314911
"3426","PI514253","height","75",164.556454292426
"3427","NSL55842","height","75",164.96192273872
"3428","PI329541","height","75",165.044628811225
"3429","PI337680","height","75",165.350665059387
"3430","PI586792","height","75",165.654466808524
"3431","PI329478","height","75",165.887682763569
"3432","PI562715","height","75",166.051953770844
"3433","PI569462","height","75",166.169624658483
"3434","PI329429","height","75",166.175540536885
"3435","NSL50620","height","75",166.405939812315
"3436","PI563352","height","75",166.535748069967
"3437","NSL54577","height","75",166.609332908195
"3438","PI152736B","height","75",166.864479730506
"3439","PI329554","height","75",166.995460180616
"3440","PI452563","height","75",167.283332407291
"3441","PI570969","height","75",167.66049238193
"3442","PI524475","height","75",168.379828018244
"3443","NSL365799","height","75",168.401816798222
"3444","PI568676","height","75",168.486797898501
"3445","PI651124","height","75",168.631771113593
"3446","PI514139","height","75",168.707730345632
"3447","NSL50414","height","75",169.156705468085
"3448","PI570031","height","75",169.717152209256
"3449","PI221624","height","75",169.98567974462
"3450","PI585966","height","75",170.149979732496
"3451","PI585951","height","75",170.520211373521
"3452","PI329319","height","75",170.532363146381
"3453","NSL54490","height","75",170.614436847065
"3454","PI282871","height","75",170.686735599912
"3455","NSL50595","height","75",170.830000858754
"3456","PI570813","height","75",171.313322649464
"3457","NSL52176","height","75",171.409930064132
"3458","PI153824","height","75",171.459720378251
"3459","PI329662","height","75",171.572586791269
"3460","PI585454","height","75",172.122150890229
"3461","PI524456","height","75",172.215439165547
"3462","NSL55730","height","75",172.24794852666
"3463","PI562963","height","75",172.313200363951
"3464","PI585467","height","75",172.464652737184
"3465","NSL50745","height","75",172.757828736741
"3466","PI462095","height","75",172.960481869226
"3467","PI571001","height","75",173.337604982204
"3468","PI329605","height","75",173.401588860357
"3469","PI329633","height","75",173.668869831003
"3470","PI330734","height","75",173.79377042472
"3471","PI570075","height","75",174.060083273015
"3472","PI329524","height","75",174.410351883997
"3473","PI329513","height","75",174.997997432948
"3474","PI329514","height","75",175.513447928528
"3475","PI329698","height","75",175.702453575642
"3476","PI153852","height","75",175.745765559769
"3477","PI329570","height","75",175.810841029971
"3478","PI453269","height","75",175.976591067705
"3479","PI514165","height","75",176.05745790771
"3480","PI457455","height","75",176.172190994903
"3481","PI282868","height","75",176.563993564842
"3482","PI330894","height","75",176.622832449379
"3483","NSL54184","height","75",177.245542866901
"3484","PI330030B","height","75",177.258958404303
"3485","PI651131","height","75",177.981004050686
"3486","PI147938","height","75",179.405846350585
"3487","PI570074","height","75",179.789979131929
"3488","NSL365720","height","75",180.095320043401
"3489","PI329845","height","75",180.185200945775
"3490","NSL51825","height","75",180.228552725926
"3491","NSL55745","height","75",180.280258306151
"3492","PI330023","height","75",180.372792042881
"3493","PI651187","height","75",180.584633498806
"3494","NSL50630","height","75",180.779097971724
"3495","PI276856","height","75",180.929694105367
"3496","PI329836","height","75",180.933968526087
"3497","PI660588","height","75",181.335614311499
"3498","PI585961","height","75",181.681429082363
"3499","NSL52282","height","75",181.689817884553
"3500","PI563509","height","75",182.447078531504
"3501","PI585956","height","75",182.96153713059
"3502","NSL50587","height","75",182.962880344997
"3503","NSL50649","height","75",184.382549891758
"3504","PI651106","height","75",184.735752293426
"3505","PI563021","height","75",184.941145962382
"3506","PI329506","height","75",185.057889088951
"3507","PI329637","height","75",185.580446773977
"3508","PI329615","height","75",185.781327535218
"3509","PI330969","height","75",186.079436109861
"3510","PI453328","height","75",186.088005137164
"3511","PI330877","height","75",186.276178888806
"3512","PI453233","height","75",186.503984785923
"3513","NSL360555","height","75",186.845945534665
"3514","NSL80235","height","75",186.954891194149
"3515","PI147939","height","75",187.114341540318
"3516","PI453238","height","75",187.546452406124
"3517","PI291239","height","75",187.578332943612
"3518","NSL55744","height","75",187.72943020535
"3519","PI563009","height","75",187.853757987937
"3520","PI646242","height","75",187.981255280169
"3521","PI525941","height","75",188.012414075476
"3522","PI330800","height","75",188.2293247798
"3523","PI452808","height","75",188.585593634605
"3524","NSL54588","height","75",188.786944717678
"3525","PI267653","height","75",188.861605744617
"3526","PI156463","height","75",188.900216271191
"3527","PI329905","height","75",189.244136435545
"3528","NSL50409","height","75",189.573470606761
"3529","PI297128","height","75",189.948998570329
"3530","PI282861","height","75",189.953153165909
"3531","PI152731","height","75",190.356491256438
"3532","NSL55749","height","75",190.464678758563
"3533","PI329480","height","75",190.58135447768
"3534","PI585608","height","75",190.872187436029
"3535","PI563039","height","75",191.098725873267
"3536","PI453237","height","75",191.132163520226
"3537","NSL51358","height","75",191.150449351181
"3538","NSL50448","height","75",191.318850003115
"3539","NSL50350","height","75",191.342176323134
"3540","PI452928","height","75",191.474162550131
"3541","NSL67921","height","75",191.548128313606
"3542","NSL50971","height","75",191.550458460536
"3543","PI276792","height","75",191.838609583022
"3544","PI329286","height","75",191.862570379545
"3545","PI276785","height","75",191.945998348825
"3546","NSL51949","height","75",192.08397776771
"3547","PI570109","height","75",192.208096070934
"3548","NSL52006","height","75",193.003368576634
"3549","PI276770","height","75",193.1061577181
"3550","PI329679","height","75",193.34376101383
"3551","PI569458","height","75",193.551643263602
"3552","PI276803","height","75",193.602454740736
"3553","PI452844","height","75",193.72219963935
"3554","PI330886","height","75",193.87843335484
"3555","PI526101","height","75",193.937759720635
"3556","NSL50613","height","75",194.100856780549
"3557","PI452940","height","75",194.349214894894
"3558","NSL54219","height","75",194.505056100546
"3559","NSL52261","height","75",194.759381149051
"3560","PI330843","height","75",195.210845167996
"3561","PI276772","height","75",195.234342362138
"3562","NSL55712","height","75",195.234441760642
"3563","PI505705","height","75",195.376280765356
"3564","NSL55725","height","75",195.378137710247
"3565","PI563006","height","75",195.451209011568
"3566","NSL51200","height","75",195.729865521509
"3567","NSL51958","height","75",195.745512205909
"3568","PI660603","height","75",196.040634210052
"3569","PI329528","height","75",196.21105039346
"3570","NSL51961","height","75",196.352820282456
"3571","NSL50634","height","75",196.512086785856
"3572","PI524689","height","75",197.018801919328
"3573","NSL54165","height","75",197.749015323103
"3574","PI329383","height","75",197.949067803039
"3575","PI660606","height","75",198.005833801322
"3576","PI563216","height","75",198.707396335108
"3577","PI153859","height","75",199.018362668852
"3578","NSL365693","height","75",199.085047972949
"3579","PI506073","height","75",199.313181600166
"3580","PI510757","height","75",199.37692569939
"3581","NSL54318","height","75",200.160260706697
"3582","PI152736A","height","75",200.285588629596
"3583","PI454019","height","75",200.302750207929
"3584","PI282857","height","75",200.470198345306
"3585","PI329843","height","75",200.590091949247
"3586","PI453236","height","75",200.945681125129
"3587","NSL55743","height","75",201.040111860425
"3588","NSL67920","height","75",201.213890006495
"3589","PI570090","height","75",201.993425415665
"3590","PI329323","height","75",202.072448922793
"3591","PI452931","height","75",202.183578772585
"3592","NSL55230","height","75",203.503145431121
"3593","PI329327","height","75",203.548782534642
"3594","PI329890","height","75",203.67573436364
"3595","PI521086","height","75",203.692624586807
"3596","PI522160","height","75",203.794163037621
"3597","PI585948","height","75",204.528991806001
"3598","PI525876","height","75",204.626454187577
"3599","PI452807","height","75",204.854578160314
"3600","PI453241","height","75",205.131780607022
"3601","PI522129","height","75",205.458997641074
"3602","PI521094","height","75",205.468144581936
"3603","PI524933","height","75",205.667370377629
"3604","PI506122","height","75",205.959189429168
"3605","PI156326","height","75",206.053275295006
"3606","NSL55706","height","75",206.149322837973
"3607","PI329665","height","75",206.224895669835
"3608","PI152636","height","75",206.296056108512
"3609","PI330070","height","75",206.362807837803
"3610","PI585561","height","75",206.528951034591
"3611","PI505741","height","75",207.074009252847
"3612","PI329543","height","75",207.302127894139
"3613","PI651141","height","75",207.33187896324
"3614","PI506013","height","75",207.659219395593
"3615","NSL50650","height","75",207.699396642722
"3616","PI525728","height","75",207.704437275795
"3617","NSL54236","height","75",207.7949042474
"3618","PI453288","height","75",207.968722345799
"3619","PI660580","height","75",208.178891609389
"3620","PI276788","height","75",208.228507161058
"3621","PI585549","height","75",208.454818717196
"3622","PI221657","height","75",208.980387757577
"3623","PI276800","height","75",209.045420531251
"3624","PI525882","height","75",209.241574118266
"3625","PI221651","height","75",209.517312291185
"3626","NSL54542","height","75",209.517550935908
"3627","PI276789","height","75",209.803659351164
"3628","PI514456","height","75",209.917392920956
"3629","PI453433","height","75",210.576626591022
"3630","PI267551","height","75",210.94189671277
"3631","PI453281","height","75",211.042908637718
"3632","NSL50401","height","75",211.056462559203
"3633","PI453219","height","75",211.123927833061
"3634","NSL51963","height","75",211.495685562845
"3635","PI291089","height","75",211.955894481475
"3636","PI156489","height","75",212.056902771552
"3637","NSL51969","height","75",212.177098838774
"3638","NSL54114","height","75",212.181835274094
"3639","PI525814","height","75",212.208606955929
"3640","NSL50752","height","75",212.266850996035
"3641","PI329624","height","75",212.306027370855
"3642","PI452529","height","75",212.344968144319
"3643","PI660600","height","75",212.355864065655
"3644","PI525835","height","75",212.425820526911
"3645","NSL54233","height","75",212.579005399063
"3646","PI571022","height","75",212.849454086039
"3647","PI282862","height","75",212.999802211657
"3648","NSL55731","height","75",213.122322234504
"3649","PI496311","height","75",213.274057399353
"3650","PI221662","height","75",213.531218137122
"3651","PI329645","height","75",213.570947786878
"3652","PI651168","height","75",213.58922627344
"3653","PI647743","height","75",213.783287406702
"3654","PI329550","height","75",213.864172678765
"3655","PI329552","height","75",214.017516829901
"3656","NSL52251","height","75",214.030145123966
"3657","PI570393","height","75",214.042320321748
"3658","PI570928","height","75",214.080079354788
"3659","PI526053","height","75",214.421197747617
"3660","NSL55665","height","75",214.953566337763
"3661","PI291081","height","75",215.006216648573
"3662","PI570110","height","75",215.085527310956
"3663","PI524469","height","75",215.234882054157
"3664","PI660602","height","75",215.321633604694
"3665","PI647733","height","75",215.586281332153
"3666","NSL55723","height","75",215.617919589881
"3667","PI152748","height","75",215.646799514944
"3668","NSL51691","height","75",215.845989342999
"3669","PI514344","height","75",215.978961155128
"3670","PI585406","height","75",216.076681590512
"3671","PI568755","height","75",216.196121659818
"3672","PI152594","height","75",216.646794117162
"3673","PI330204","height","75",216.90202993919
"3674","PI329723","height","75",216.949465931609
"3675","PI452947","height","75",216.99223277105
"3676","PI525651","height","75",217.070450500105
"3677","NSL365683","height","75",217.153091526113
"3678","NSL55734","height","75",217.186981921065
"3679","PI524916","height","75",217.47578286587
"3680","PI329493","height","75",217.663940207019
"3681","PI276844","height","75",217.726841429992
"3682","PI276828","height","75",217.99555178336
"3683","NSL54635","height","75",218.047542537423
"3684","NSL54894","height","75",218.095452108426
"3685","PI525875","height","75",218.221281919567
"3686","PI563350","height","75",218.229270722444
"3687","NSL365759","height","75",218.243605687127
"3688","PI521019","height","75",218.278042898949
"3689","NSL55694","height","75",218.338242041037
"3690","PI570712","height","75",218.527229012042
"3691","PI521043","height","75",218.544638865459
"3692","PI329278","height","75",218.599459180444
"3693","PI318910","height","75",218.656904839615
"3694","PI452511","height","75",218.928840483165
"3695","NSL54818","height","75",218.972570563563
"3696","PI569457","height","75",219.073286437357
"3697","PI329585","height","75",219.075540002668
"3698","PI285039","height","75",219.126348742851
"3699","NSL51982","height","75",219.145215961673
"3700","NSL52327","height","75",219.272360341493
"3701","PI452890","height","75",219.285750076256
"3702","PI563023","height","75",219.491988220057
"3703","PI456899B","height","75",219.501716639248
"3704","NSL50614","height","75",219.698546338634
"3705","NSL56134","height","75",219.701020834811
"3706","PI453215","height","75",220.188768918167
"3707","PI651167","height","75",220.293312000364
"3708","PI291231","height","75",220.383520361998
"3709","SORGRASS","height","75",220.691427558346
"3710","NSL50937","height","75",220.854844324355
"3711","PI156510","height","75",221.01315725158
"3712","NSL50449","height","75",221.248820900959
"3713","PI330267","height","75",221.327833366011
"3714","PI514556","height","75",221.365993028114
"3715","PI156393","height","75",221.402284476319
"3716","PI514291","height","75",221.532589265928
"3717","NSL54162","height","75",221.627586432404
"3718","PI521088","height","75",221.750645144751
"3719","NSL50827","height","75",221.870520751867
"3720","NSL51780","height","75",222.017774160843
"3721","PI525896","height","75",222.221939192781
"3722","PI329549","height","75",222.265313562609
"3723","PI505717","height","75",222.281181070605
"3724","PI525653","height","75",222.391782506667
"3725","PI570254","height","75",222.735298334737
"3726","PI521025","height","75",222.739367017835
"3727","NSL52295","height","75",222.834958452398
"3728","PI526078","height","75",222.952179769567
"3729","PI329362","height","75",222.962616626834
"3730","PI526108","height","75",223.138552894843
"3731","NSL50374","height","75",223.198911274326
"3732","NSL54147","height","75",223.207021266925
"3733","PI271236","height","75",223.21630792785
"3734","NSL50721","height","75",223.533565088361
"3735","PI152591","height","75",223.914243351954
"3736","PI452927","height","75",224.052148034879
"3737","PI452714","height","75",224.100244445338
"3738","NSL54175","height","75",224.32243061475
"3739","PI585540","height","75",224.77771805166
"3740","PI520982","height","75",225.270269514346
"3741","NSL51030","height","75",225.331425055141
"3742","PI526045","height","75",225.335551226893
"3743","PI651102","height","75",225.425169369321
"3744","PI267580","height","75",225.671386200986
"3745","PI521153","height","75",225.718621180574
"3746","PI562897","height","75",225.857583277733
"3747","PI514345","height","75",225.90887761556
"3748","PI514220","height","75",225.917129374067
"3749","PI153844","height","75",225.985605626256
"3750","PI276820","height","75",226.101579529728
"3751","NSL51978","height","75",226.163754472173
"3752","PI508366","height","75",226.210708128091
"3753","PI525750","height","75",226.721690302456
"3754","PI514390","height","75",226.794699964194
"3755","PI453245","height","75",226.893814997575
"3756","PI525059","height","75",226.988050582557
"3757","NSL55458A","height","75",227.348580822071
"3758","PI525815","height","75",227.435256822302
"3759","PI660601","height","75",227.562172900173
"3760","NSL54231","height","75",227.597504178492
"3761","PI276830","height","75",227.80967571626
"3762","PI329646","height","75",227.825954153747
"3763","PI521069","height","75",227.850366627367
"3764","PI525677","height","75",227.916937826749
"3765","PI147922","height","75",227.977432784286
"3766","PI660597","height","75",227.992638023986
"3767","NSL52313","height","75",228.031047706105
"3768","PI155885","height","75",228.090330339568
"3769","PI521181","height","75",228.106976461439
"3770","PI520940","height","75",228.148723544112
"3771","PI525676","height","75",228.232528422387
"3772","PI521175","height","75",228.268044914504
"3773","NSL360526","height","75",228.277049569646
"3774","PI505739","height","75",228.414650458728
"3775","PI453766","height","75",228.42594872107
"3776","PI525949","height","75",228.442592134747
"3777","PI152727","height","75",228.488384479076
"3778","PI586022","height","75",228.545350888695
"3779","NSL55693","height","75",228.781221310798
"3780","PI526034","height","75",228.870555787095
"3781","PI329613","height","75",228.997314300735
"3782","PI147937","height","75",229.040998565656
"3783","PI525801","height","75",229.095880498147
"3784","PI525884","height","75",229.209833802483
"3785","NSL54212","height","75",229.239284211479
"3786","PI453110","height","75",229.279025845786
"3787","PI330833","height","75",229.371826675498
"3788","PI329656","height","75",229.614013824457
"3789","PI525827","height","75",229.666564878466
"3790","NSL50717","height","75",229.762996823578
"3791","PI514465","height","75",229.859416708143
"3792","PI248317","height","75",229.882863498142
"3793","PI647747","height","75",229.896148550996
"3794","NSL51959","height","75",229.9339290747
"3795","PI453145","height","75",230.079168246684
"3796","PI454848","height","75",230.165375048616
"3797","NSL50740","height","75",230.208475684803
"3798","PI651113","height","75",230.549353629043
"3799","PI525669","height","75",230.660674480051
"3800","PI267542","height","75",230.672455676086
"3801","NSL67918","height","75",230.89663927859
"3802","PI481848","height","75",231.045567149342
"3803","PI520857","height","75",231.304383057058
"3804","PI276829","height","75",231.359478979661
"3805","PI660595","height","75",231.418722282086
"3806","NSL51039","height","75",231.518864353702
"3807","PI514427","height","75",231.637945819336
"3808","PI329465","height","75",231.758805298692
"3809","PI525855","height","75",231.84118568013
"3810","NSL51981","height","75",231.977471764799
"3811","NSL54878","height","75",232.272965565609
"3812","PI506030A","height","75",232.391342588464
"3813","PI525871","height","75",232.391773898486
"3814","PI330887","height","75",232.446715033375
"3815","PI660556","height","75",232.619640816275
"3816","PI329482","height","75",232.68157713557
"3817","PI452990","height","75",232.697526976837
"3818","PI526017","height","75",232.951840448705
"3819","NSL51234","height","75",232.980922424887
"3820","NSL50748","height","75",233.181294300508
"3821","PI562995","height","75",233.241874983941
"3822","PI525919","height","75",233.318788763765
"3823","PI452845","height","75",233.706294361558
"3824","PI248318","height","75",233.841824451038
"3825","PI526032","height","75",233.850312840353
"3826","PI526015","height","75",233.88295133418
"3827","PI660598","height","75",234.005537785884
"3828","PI660571","height","75",234.018779094244
"3829","NSL55698","height","75",234.072126501833
"3830","PI452930","height","75",234.225261235132
"3831","PI267633","height","75",234.247500592132
"3832","NSL50451","height","75",234.454005399062
"3833","PI513896","height","75",234.67936674176
"3834","PI329707","height","75",234.793263968675
"3835","PI525630","height","75",235.301105694629
"3836","PI453118","height","75",235.354909461563
"3837","PI570916","height","75",235.481046759663
"3838","PI153860","height","75",235.516972035787
"3839","PI453127","height","75",236.212475398472
"3840","PI525822","height","75",236.366940559435
"3841","PI276823","height","75",236.383242307246
"3842","PI267629","height","75",236.423068785547
"3843","PI585433","height","75",236.498222479336
"3844","PI454584","height","75",236.554563773673
"3845","PI152593","height","75",236.706127939674
"3846","PI452659","height","75",236.85691865359
"3847","PI221625","height","75",237.25808747965
"3848","PI521020","height","75",237.491282335244
"3849","PI506030B","height","75",237.648147397962
"3850","PI147933","height","75",237.827243863538
"3851","NSL51902","height","75",238.236451607808
"3852","PI453216","height","75",238.355570195535
"3853","NSL51678","height","75",238.50004004761
"3854","NSL55685","height","75",238.623045077674
"3855","PI521159","height","75",238.72461717144
"3856","PI329351","height","75",238.752662829
"3857","NSL50843","height","75",238.918451517532
"3858","PI285041","height","75",239.262966484176
"3859","PI329787","height","75",239.268160665266
"3860","PI505740","height","75",239.291445829387
"3861","NSL54977","height","75",239.34375694739
"3862","PI329471","height","75",239.431124633828
"3863","PI329720","height","75",239.433179588009
"3864","PI453115","height","75",239.591495311748
"3865","PI267592","height","75",239.765247007986
"3866","NSL54141","height","75",239.922792603157
"3867","NSL54222","height","75",240.009672795558
"3868","PI330897","height","75",240.046433735573
"3869","PI514475","height","75",240.048216479443
"3870","PI500996","height","75",240.131179776318
"3871","PI521150","height","75",240.134585322561
"3872","PI525625","height","75",240.248643563094
"3873","PI514196","height","75",240.581816402524
"3874","PI521168","height","75",240.645029793092
"3875","PI514497","height","75",240.934444594476
"3876","PI525641","height","75",240.968314906171
"3877","PI457092","height","75",241.099215317511
"3878","PI453030","height","75",241.109384465353
"3879","NSL54662","height","75",241.172302443395
"3880","PI526152","height","75",241.203097929898
"3881","PI524948","height","75",241.232133559084
"3882","PI297171","height","75",241.319547892538
"3883","NSL365712","height","75",241.375066174621
"3884","NSL51693","height","75",241.404248703252
"3885","PI526002","height","75",241.419083230551
"3886","PI152705","height","75",241.490869903183
"3887","PI147828","height","75",241.501566693875
"3888","PI452942","height","75",241.667906313077
"3889","PI156217","height","75",242.049402150551
"3890","PI330125","height","75",242.867819551898
"3891","PI453217","height","75",243.429914360274
"3892","PI514549","height","75",243.589664702119
"3893","PI152654","height","75",243.744934104772
"3894","PI453021","height","75",243.843419451614
"3895","PI452533","height","75",243.906841437182
"3896","NSL51876","height","75",243.953245722357
"3897","PI660599","height","75",244.047087353239
"3898","PI276784","height","75",244.888011754157
"3899","NSL55719","height","75",245.036500065919
"3900","PI276773","height","75",245.409617507144
"3901","NSL54144","height","75",245.444573748848
"3902","PI453370","height","75",245.538515676676
"3903","PI481843","height","75",245.586021822425
"3904","PI329617","height","75",245.816938678735
"3905","PI452616","height","75",246.005188492199
"3906","PI453129","height","75",246.160324080561
"3907","PI291084","height","75",246.173130469405
"3908","PI329525","height","75",246.41407439507
"3909","PI525742","height","75",246.415391729164
"3910","PI453234","height","75",246.620849031182
"3911","NSL51962","height","75",246.685669412451
"3912","PI452906","height","75",246.929414823978
"3913","NSL50499","height","75",247.224695822151
"3914","PI525667","height","75",247.241161555297
"3915","PI455585","height","75",247.376102294375
"3916","NSL365766","height","75",247.521330265916
"3917","PI453882","height","75",247.795667398489
"3918","PI329256","height","75",248.029713691927
"3919","NSL50733","height","75",248.105973062074
"3920","PI453056","height","75",248.115022463692
"3921","PI521290","height","75",248.252280464278
"3922","PI525780","height","75",248.430973092035
"3923","PI525769","height","75",248.437997749239
"3924","PI452943","height","75",248.516080411476
"3925","PI453123","height","75",248.64770932251
"3926","NSL52286","height","75",248.826937709691
"3927","PI521198","height","75",249.261096918281
"3928","PI267614","height","75",249.508513262031
"3929","PI452567","height","75",249.664090447465
"3930","PI329311","height","75",250.246638885158
"3931","PI526124","height","75",250.523140867469
"3932","PI453365","height","75",250.526487982424
"3933","PI329521","height","75",250.656188669702
"3934","PI521048","height","75",251.046502225911
"3935","PI505720","height","75",251.361747295568
"3936","PI452662","height","75",251.495970631522
"3937","PI454927","height","75",251.82409276216
"3938","NSL54111","height","75",252.140429410278
"3939","NSL55678","height","75",252.6082078124
