index,PlotID,Name1,Name2,LOC,Set,block,dby
381,17EF0865,Heme_Doumo1,PI526101,EF,Q4,8,23.20733445101607
382,17EF0896,KALLA_NIEGUE,PI585794,EF,Q4,8,20.67742971314813
383,17EF0945,PRE0508,PI665149,EF,Q4,8,13.46762984291234
384,17EF0017,PRE0435,PI665115,EF,Q3,5,26.04310271804058
385,17EF0064,CHK-A-Pacesetter,Pacesetter,EF,Q3_CHK,5,25.15464690290703
386,17EF0097,SA_2362,PI276844,EF,Q3,5,NA
387,17EF0144,IS_20043,PI514456,EF,Q3,5,28.401178602528994
388,17EF0177,PI452844,PI452844,EF,Q3,5,20.239380683477922
389,17EF0224,ZM_1356,PI500996,EF,Q3,5,25.63928566055142
390,17EF0257,PRE0523,PI651131,EF,Q3,6,21.34274185566689
391,17EF0304,Dorokon2,PI525815,EF,Q3,6,26.93224292387883
392,17EF0337,ETS_3262,PI454848,EF,Q3,6,24.10523241442257
393,17EF0384,PI453236,PI453236,EF,Q3,6,24.36843959706342
394,17EF0417,PRE0445,PI665125,EF,Q3,6,33.00672216313905
395,17EF0464,PRE1439,PI522129,EF,Q3,6,22.10740614494133
396,17EF0497,PRE0951,PI152856,EF,Q4,7,21.82776405816693
397,17EF0544,Luwaiah,PI524505,EF,Q4,7,19.7338215568535
398,17EF0577,Doumounou,PI526053,EF,Q4,7,24.741198228745443
399,17EF0624,IS_12127,PI330843,EF,Q4,7,NA
400,17EF0657,CHK-C_PRE0028,PI148089,EF,Q4_CHK,7,NA
401,17EF0704,R_495A,PI330030A,EF,Q4,7,NA
402,17EF0737,PRE0051,PI152611,EF,Q4,8,24.163379620613668
403,17EF0784,Mla,PI514253,EF,Q4,8,19.863742006588662
404,17EF0817,PRE1166,PI330894,EF,Q4,8,22.96404263437617
405,17EF0864,PRE0320,PI282835,EF,Q4,8,24.39333202801815
406,17EF0897,PI452967,PI452967,EF,Q4,8,25.3971454495218
407,17EF0944,R_42,PI329698,EF,Q4,8,22.768155802319374
408,17EF0018,PRE0252,PI665107,EF,Q3,5,26.566832043511052
409,17EF0063,PRE0268,PI570712,EF,Q3,5,NA
410,17EF0098,PRE0257,NSL50449,EF,Q3,5,21.792940754931767
411,17EF0143,PRE0054,PI152654,EF,Q3,5,27.641481606642394
412,17EF0178,PRE0272,PI651168,EF,Q3,5,21.901828815746168
413,17EF0223,PRE0019,PI147937,EF,Q3,5,NA
414,17EF0258,PRE0424,PI660606,EF,Q3,6,29.50182138290901
415,17EF0303,CHK-C_PRE0028,PI148089,EF,Q3_CHK,6,NA
416,17EF0338,PRE0244,PI665071,EF,Q3,6,35.54720070152742
417,17EF0383,PRE0309,PI152594,EF,Q3,6,16.333299480563443
418,17EF0418,PRE1125,PI665088,EF,Q3,6,25.1225101974639
419,17EF0463,PRE0349,NSL51969,EF,Q3,6,27.637011412249503
420,17EF0498,PRE0473,PI660615,EF,Q4,7,21.629854467126364
421,17EF0543,PRE1067,PI665159,EF,Q4,7,28.93607288920488
422,17EF0578,PRE0490,PI651187,EF,Q4,7,19.77833073708539
423,17EF0623,PRE0590,NSL55749,EF,Q4,7,NA
424,17EF0658,PRE0167,PI276830,EF,Q4,7,NA
425,17EF0703,PRE0430,PI267643,EF,Q4,7,NA
426,17EF0738,PRE0224,PI563509,EF,Q4,8,NA
427,17EF0783,PRE0969,NSL54184,EF,Q4,8,25.15615238312145
428,17EF0818,PRE1476,PI660645,EF,Q4,8,25.0779461180235
429,17EF0863,PRE0403,PI665085,EF,Q4,8,21.342445823622047
430,17EF0898,CHK-E_PRE0295,PI660560,EF,Q4_CHK,8,19.985722849397902
431,17EF0943,PRE0253,NSL52282,EF,Q4,8,25.77223062851097
432,17EF0019,MOBIOR,PI569457,EF,Q3,5,28.80061580609496
433,17EF0062,Ndonga,PI521094,EF,Q3,5,24.404463184402655
434,17EF0099,IS_11277,PI329525,EF,Q3,5,NA
435,17EF0142,CHK-D_PRE0146,PI276801,EF,Q3_CHK,5,30.419115915916894
436,17EF0179,PRE0248,PI665069,EF,Q3,5,33.95256063060276
437,17EF0222,IS_25576,PI585608,EF,Q3,5,NA
438,17EF0259,IS_3042,PI267629,EF,Q3,6,NA
439,17EF0302,PRE0534,PI665079,EF,Q3,6,27.328131159255964
440,17EF0339,PRE0297,NSL50634,EF,Q3,6,24.59425320043818
441,17EF0382,Kalla_Niegue,PI525968,EF,Q3,6,26.470657507329573
442,17EF0419,PRE0345,NSL51961,EF,Q3,6,NA
443,17EF0462,Eme_Na,PI526078,EF,Q3,6,34.6111427892177
444,17EF0499,IS_22849,PI570071,EF,Q4,7,23.86018568372052
445,17EF0542,CHK-A-Pacesetter,Pacesetter,EF,Q4_CHK,7,31.3721822934663
446,17EF0579,IS_11382,PI329637,EF,Q4,7,36.897304992203104
447,17EF0622,DERI,PI569421,EF,Q4,7,17.334885453547635
448,17EF0659,Nvarkan,PI524475,EF,Q4,7,21.462858284142925
449,17EF0702,IS_11295,PI329543,EF,Q4,7,27.00992097744141
450,17EF0739,IS_22809,PI570031,EF,Q4,8,29.666136888427474
451,17EF0782,IS_11269,PI329517,EF,Q4,8,25.145174446863603
452,17EF0819,IS_11305,PI329554,EF,Q4,8,24.402257778509462
453,17EF0862,IS_11453,PI329717,EF,Q4,8,16.709702798739904
454,17EF0899,PRE0550,PI651106,EF,Q4,8,35.32651146514773
455,17EF0942,IS_11720,PI329998,EF,Q4,8,26.677000789205852
456,17EF0020,PRE0282,PI563023,EF,Q3,5,24.995176067599413
457,17EF0061,PRE0311,PI152593,EF,Q3,5,17.215135495782423
458,17EF0100,PRE1116,NSL51949,EF,Q3,5,NA
459,17EF0141,IS_11301,PI329550,EF,Q3,5,NA
460,17EF0180,Bimbiri_Ba,PI525931,EF,Q3,5,20.20475199109974
461,17EF0221,PRE0947,PI185458,EF,Q3,5,24.71313271769019
462,17EF0260,Ochuti3,PI521088,EF,Q3,6,NA
463,17EF0301,ZMA_5290,PI505717,EF,Q3,6,23.030286812521293
464,17EF0340,Sakoika1,PI525876,EF,Q3,6,27.49844789475033
465,17EF0381,CHK-D_PRE0146,PI276801,EF,Q3_CHK,6,26.26057507152129
466,17EF0420,PRE0064B,PI152736B,EF,Q3,6,15.63629552466849
467,17EF0461,Marada,PI521069,EF,Q3,6,21.828079965115105
468,17EF0500,Dobbs,PI156463,EF,Q4,7,18.195533880298992
469,17EF0541,DJOFELA,PI585966,EF,Q4,7,19.625643807509334
470,17EF0580,PRE0079,PI153859,EF,Q4,7,NA
471,17EF0621,Eth_Sel_No4,PI276856,EF,Q4,7,15.306627429698105
472,17EF0660,IS_11084,PI329327,EF,Q4,7,NA
473,17EF0701,IS_22831,PI570053,EF,Q4,7,21.187470269560826
474,17EF0740,IS_11276,PI329524,EF,Q4,8,20.45577748547032
475,17EF0781,CHK-F_PRE1441,PI524948,EF,Q4_CHK,8,33.49626882932307
476,17EF0820,FARAFARA,PI562971,EF,Q4,8,23.701846592570043
477,17EF0861,PB_47,PI496311,EF,Q4,8,NA
478,17EF0900,IS_11303,PI329552,EF,Q4,8,24.46665925765959
479,17EF0941,IS_11270,PI329518,EF,Q4,8,25.91068710488289
480,17EF0021,CHK-E_PRE0295,PI660560,EF,Q1_CHK,9,22.85979374498358
481,17EF0060,ETS_4121,PI456423,EF,Q1,9,29.572972034906403
482,17EF0101,ZMA_5356,PI505737,EF,Q1,9,34.56667703069544
483,17EF0140,PI452628,PI452628,EF,Q1,9,NA
484,17EF0181,PI452590,PI452590,EF,Q1,9,33.73652854631256
485,17EF0220,CHK-A-Pacesetter,Pacesetter,EF,Q1_CHK,9,27.618254713210682
486,17EF0261,Rachar,PI520955,EF,Q1,10,NA
487,17EF0300,PI453349,PI453349,EF,Q1,10,NA
488,17EF0341,IS_10005,PI563329,EF,Q1,10,NA
489,17EF0380,ETS_2510,PI453522,EF,Q1,10,NA
490,17EF0421,IS_11889,PI330169,EF,Q1,10,35.11789261219956
491,17EF0460,PRE0865,NSL55350,EF,Q1,10,24.511465418175
492,17EF0501,IS_13647,PI297171,EF,Q2,11,24.34011068637567
493,17EF0540,Nieniefi3,PI526002,EF,Q2,11,30.71182437298851
494,17EF0581,IS_11014,PI329256,EF,Q2,11,NA
495,17EF0620,CHK-C_PRE0028,PI148089,EF,Q2_CHK,11,NA
496,17EF0661,PRE0465,PI155138,EF,Q2,11,29.654863630743364
497,17EF0700,IS_11456,PI329720,EF,Q2,11,22.7783328243585
498,17EF0741,IS_11249,PI329493,EF,Q2,12,22.20572538853218
499,17EF0780,Mila,PI506058,EF,Q2,12,30.258538062392105
500,17EF0821,PRE0464,NSL55698,EF,Q2,12,23.070639165463504
501,17EF0860,PRE1237,PI665151,EF,Q2,12,32.72075604173274
502,17EF0901,PRE0431,PI665132,EF,Q2,12,21.57676873482319
503,17EF0940,Keninke_Gele,PI525884,EF,Q2,12,30.208621186828534
504,17EF0022,PI453339,PI453339,EF,Q1,9,25.01099221797498
505,17EF0059,ZM_0327,PI524814,EF,Q1,9,28.08791394496329
506,17EF0102,PRE0528,PI651178,EF,Q1,9,16.41094682957482
507,17EF0139,PI452789,PI452789,EF,Q1,9,NA
508,17EF0182,PRE0581,NSL55032,EF,Q1,9,24.8196730269666
509,17EF0219,PRE0188,PI285043,EF,Q1,9,26.87154044983161
510,17EF0262,CHK-F_PRE1441,PI524948,EF,Q1_CHK,10,27.540464754034023
511,17EF0299,PI452930,PI452930,EF,Q1,10,17.263903812204653
512,17EF0342,PRE1155,PI330095,EF,Q1,10,NA
513,17EF0379,PRE0139,PI276790,EF,Q1,10,NA
514,17EF0422,PRE0262,NSL50464,EF,Q1,10,28.111267897894322
515,17EF0459,CHK-A-Pacesetter,Pacesetter,EF,Q1_CHK,10,27.62937150030459
516,17EF0502,Kalla_Niegue,PI526015,EF,Q2,11,28.397185396849324
517,17EF0539,PRE0391,PI647743,EF,Q2,11,17.23406537055239
518,17EF0582,Sakoika_Ble,PI525875,EF,Q2,11,31.680700758658233
519,17EF0619,PRE0480,PI660616,EF,Q2,11,13.860805846669372
520,17EF0662,ZMA_5293,PI505720,EF,Q2,11,29.37424905010878
521,17EF0699,PRE0514,PI665108,EF,Q2,11,28.609037833354023
522,17EF0742,Nyakachaye,PI520990,EF,Q2,12,12.84070576682874
523,17EF0779,961,PI291084,EF,Q2,12,19.55997349534142
524,17EF0822,PRE1451,PI525059,EF,Q2,12,31.18954551652278
525,17EF0859,CHK-D_PRE0146,PI276801,EF,Q2_CHK,12,31.76879930518833
526,17EF0902,Bassi,PI514549,EF,Q2,12,23.6852847858561
527,17EF0939,PRE0275,PI651116,EF,Q2,12,22.3519740061447
528,17EF0023,Andiwo1,PI521018,EF,Q1,9,25.100004010260694
529,17EF0058,PI452648,PI452648,EF,Q1,9,33.90902569275627
530,17EF0103,CHK-F_PRE1441,PI524948,EF,Q1_CHK,9,31.900001419426353
531,17EF0138,PI453363,PI453363,EF,Q1,9,24.829946397228753
532,17EF0183,PI452639,PI452639,EF,Q1,9,42.11451100984452
533,17EF0218,ETS_4099,PI456392,EF,Q1,9,23.567894048160962
534,17EF0263,IS_11057,PI329299,EF,Q1,10,37.83858191603967
535,17EF0298,IS_11090,PI329333,EF,Q1,10,24.54729812484438
536,17EF0343,SA_2299,PI276781,EF,Q1,10,NA
537,17EF0378,PI452756,PI452756,EF,Q1,10,NA
538,17EF0423,PRE0029,PI148093,EF,Q1,10,NA
539,17EF0458,PI453035,PI453035,EF,Q1,10,39.25959175134408
540,17EF0503,CHK-E_PRE0295,PI660560,EF,Q2_CHK,11,24.507272790952292
541,17EF0538,Kinti_Sonkou,PI525780,EF,Q2,11,31.523670416217932
542,17EF0583,PI453136,PI453136,EF,Q2,11,30.95358788891817
543,17EF0618,Nie_Nie_Ble,PI526017,EF,Q2,11,35.07794064911574
544,17EF0663,PI452874,PI452874,EF,Q2,11,NA
545,17EF0698,CHK-D_PRE0146,PI276801,EF,Q2_CHK,11,34.92027205013616
546,17EF0743,Bouwoubou,PI514220,EF,Q2,12,25.61669531996775
547,17EF0778,IS_12624,PI276784,EF,Q2,12,28.49887392972906
548,17EF0823,Rachar2,PI521152,EF,Q2,12,27.68602521937092
549,17EF0858,PI453216,PI453216,EF,Q2,12,24.262750079808484
550,17EF0903,CHR-SPX,SPX,EF,Q2,12,29.34181713532434
551,17EF0938,Andiwo3,PI521043,EF,Q2,12,27.75716484220923
552,17EF0024,ETS_4547_A,PI457178,EF,Q1,9,NA
553,17EF0057,PI453330,PI453330,EF,Q1,9,12.58382253139354
554,17EF0104,PI453246,PI453246,EF,Q1,9,NA
555,17EF0137,PI453006,PI453006,EF,Q1,9,31.40710350290529
556,17EF0184,PI452611,PI452611,EF,Q1,9,25.69087318471173
557,17EF0217,PI452851,PI452851,EF,Q1,9,NA
558,17EF0264,ETS_4548A,PI457183A,EF,Q1,10,NA
559,17EF0297,PI452991,PI452991,EF,Q1,10,NA
560,17EF0344,CHK-B_Sakoika2,PI525882,EF,Q1_CHK,10,NA
561,17EF0377,Ochuti,PI520997,EF,Q1,10,32.19996699592164
562,17EF0424,Mashila,PI329367,EF,Q1,10,NA
563,17EF0457,Kalla_Ka,PI526043,EF,Q1,10,30.70226552186562
564,17EF0504,ETS_4498,PI457092,EF,Q2,11,32.44079552161539
565,17EF0537,Rachar,PI520940,EF,Q2,11,34.50852845706795
566,17EF0584,Ochuti,PI521057,EF,Q2,11,29.826173819983563
567,17EF0617,Bayeri,PI514427,EF,Q2,11,23.673673973136573
568,17EF0664,Samonko1,PI525750,EF,Q2,11,30.014696670825362
569,17EF0697,IS_24920,PI585433,EF,Q2,11,28.131801636564422
570,17EF0744,CHK-A-Pacesetter,Pacesetter,EF,Q2_CHK,12,46.706848049135886
571,17EF0777,ETS_3307,PI454927,EF,Q2,12,22.40451179099451
572,17EF0824,IS_22888,PI570110,EF,Q2,12,28.49611359124842
573,17EF0857,PRE0242,PI647733,EF,Q2,12,24.703267022808184
574,17EF0904,Andiwo2,PI521025,EF,Q2,12,23.576275581386042
575,17EF0937,CHK-F_PRE1441,PI524948,EF,Q2_CHK,12,33.67244426757093
576,17EF0025,PRE0472,PI665137,EF,Q1,9,34.11666714252345
577,17EF0056,PI453257,PI453257,EF,Q1,9,23.53405916605737
578,17EF0105,PRE0919,NSL55671,EF,Q1,9,32.51187782421027
579,17EF0136,PI452946,PI452946,EF,Q1,9,NA
580,17EF0185,CHK-C_PRE0028,PI148089,EF,Q1_CHK,9,NA
581,17EF0216,Koube_Baledje,PI514556,EF,Q1,9,27.71309165001585
582,17EF0265,PRE0452,NSL54591,EF,Q1,10,NA
583,17EF0296,Nieniko,PI514431,EF,Q1,10,26.74188524240553
584,17EF0345,PRE0501,PI665144,EF,Q1,10,34.237272857673425
585,17EF0376,PRE1089,PI665133,EF,Q1,10,30.05343679384677
586,17EF0425,Mashila,PI329370,EF,Q1,10,NA
587,17EF0456,Eme_Titie,PI526080,EF,Q1,10,27.70007473159857
588,17EF0505,IS_25302,PI585540,EF,Q2,11,NA
589,17EF0536,PRE0331,PI221662,EF,Q2,11,23.86059472653705
590,17EF0585,CHK-B_Sakoika2,PI525882,EF,Q2_CHK,11,18.699518399436926
591,17EF0616,ETS_3472,PI455251,EF,Q2,11,32.98847356759557
592,17EF0665,PRE0406,NSL54231,EF,Q2,11,29.98997799396012
593,17EF0696,Kade_Balia,PI282862,EF,Q2,11,21.83498461772161
594,17EF0745,PRE0072,PI153844,EF,Q2,12,28.80460647865476
595,17EF0776,CHR-SPX,SPX,EF,Q2,12,33.79319896603644
596,17EF0825,PRE0559,PI665097,EF,Q2,12,35.037738041666735
597,17EF0856,IS_11273,PI329521,EF,Q2,12,29.633986822458297
598,17EF0905,PI452529,PI452529,EF,Q2,12,25.23378957051126
599,17EF0936,PRE0058,PI152705,EF,Q2,12,18.36836762008925
600,17EF0026,PI452658,PI452658,EF,Q1,9,26.302126666177532
601,17EF0055,PI452729,PI452729,EF,Q1,9,20.995213846617535
602,17EF0106,Ochuti,PI521041,EF,Q1,9,27.206760710909133
603,17EF0135,Demba_Ile2,PI525667,EF,Q1,9,NA
604,17EF0186,ETS_4542,PI457169,EF,Q1,9,NA
605,17EF0215,PI453329,PI453329,EF,Q1,9,NA
606,17EF0266,ZMA_5292,PI505719,EF,Q1,10,25.913193503700814
607,17EF0295,ETS_2814,PI454078,EF,Q1,10,NA
608,17EF0346,PI452713,PI452713,EF,Q1,10,NA
609,17EF0375,PI453346,PI453346,EF,Q1,10,NA
610,17EF0426,CHK-D_PRE0146,PI276801,EF,Q1_CHK,10,NA
611,17EF0455,PI453016,PI453016,EF,Q1,10,30.79559067928218
612,17EF0506,IS_11922,PI330204,EF,Q2,11,NA
613,17EF0535,PRE0061,PI152727,EF,Q2,11,24.79527251444043
614,17EF0586,IS13611,PI297128,EF,Q2,11,31.61543898268287
615,17EF0615,CHR-SPX,SPX,EF,Q2,11,31.43593011560502
616,17EF0666,Gadiaba_Blema,PI525625,EF,Q2,11,28.363002132304143
617,17EF0695,Kinto,PI514465,EF,Q2,11,21.45864665852119
618,17EF0746,PI452659,PI452659,EF,Q2,12,32.46115525960911
619,17EF0775,S_A_1,PI154987,EF,Q2,12,32.08517815342182
620,17EF0826,CHK-E_PRE0295,PI660560,EF,Q2_CHK,12,15.770171351412696
621,17EF0855,PI452533,PI452533,EF,Q2,12,NA
622,17EF0906,Ochuti5,PI521168,EF,Q2,12,36.32944360752351
623,17EF0935,IS_11548,PI329813,EF,Q2,12,25.15660085742339
624,17EF0027,PI452804,PI452804,EF,Q1,9,NA
625,17EF0054,CHK-D_PRE0146,PI276801,EF,Q1_CHK,9,NA
626,17EF0107,PRE1031,PI330165,EF,Q1,9,NA
627,17EF0134,PI453494,PI453494,EF,Q1,9,NA
628,17EF0187,ETS_2472,PI453453,EF,Q1,9,27.588837636994352
629,17EF0214,Co_1,PI266927,EF,Q1,9,22.146988196306367
630,17EF0267,CHR-SPX,SPX,EF,Q1,10,28.91407433474022
631,17EF0294,ETS_4118,PI456419,EF,Q1,10,NA
632,17EF0347,PI452665,PI452665,EF,Q1,10,NA
633,17EF0374,ETS_2838,PI454131,EF,Q1,10,NA
634,17EF0427,PI453127,PI453127,EF,Q1,10,23.33030370150669
635,17EF0454,PI453392,PI453392,EF,Q1,10,NA
636,17EF0507,Mashila,PI329374,EF,Q2,11,22.85630707360995
637,17EF0534,IS_23034,PI570254,EF,Q2,11,29.24250693299865
638,17EF0587,Bassi_Gaoya,PI514344,EF,Q2,11,24.873492521153253
639,17EF0614,PRE0522,PI562995,EF,Q2,11,25.142262659198522
640,17EF0667,CHK-A-Pacesetter,Pacesetter,EF,Q2_CHK,11,27.68780351435364
641,17EF0694,IS_11845,PI330125,EF,Q2,11,NA
642,17EF0747,PRE0157,PI276818,EF,Q2,12,NA
643,17EF0774,PRE0098,PI221625,EF,Q2,12,30.15069951797382
644,17EF0827,Nieniko,PI525671,EF,Q2,12,28.06414812467499
645,17EF0854,MN_1644,PI155885,EF,Q2,12,25.03182300417957
646,17EF0907,PI452906,PI452906,EF,Q2,12,NA
647,17EF0934,PRE0527,NSL50717,EF,Q2,12,30.612211339544913
648,17EF0028,PRE0033,PI148101,EF,Q1,9,NA
649,17EF0053,PRE0215,PI291240,EF,Q1,9,27.364388735136814
650,17EF0108,PRE1156,PI330098,EF,Q1,9,24.5603741344473
651,17EF0133,IS_11463,PI329727,EF,Q1,9,NA
652,17EF0188,PRE0455,PI665126,EF,Q1,9,33.72639259219911
653,17EF0213,PI452577,PI452577,EF,Q1,9,NA
654,17EF0268,PRE0025,PI148086,EF,Q1,10,NA
655,17EF0293,CHK-E_PRE0295,PI660560,EF,Q1_CHK,10,NA
656,17EF0348,PRE0471,NSL55669,EF,Q1,10,29.69090813313426
657,17EF0373,PRE0497,NSL67916,EF,Q1,10,25.1972396994978
658,17EF0428,PRE0459,PI665116,EF,Q1,10,23.78415063860601
659,17EF0453,IS_2678,PI267364,EF,Q1,10,NA
660,17EF0508,PRE0241,PI660592,EF,Q2,11,NA
661,17EF0533,SORGRASS,PI563222,EF,Q2,11,19.327063152656248
662,17EF0588,IS_11459,PI329723,EF,Q2,11,22.500942658731542
663,17EF0613,PRE0348,PI660601,EF,Q2,11,26.31262028336643
664,17EF0668,Amo_Koire,PI513896,EF,Q2,11,26.833944983153582
665,17EF0693,CHR-SPX,SPX,EF,Q2,11,32.67103518032973
666,17EF0748,PRE1337,PI665170,EF,Q2,12,25.71642149195988
667,17EF0773,IS_11264,PI329510,EF,Q2,12,28.15838430856515
668,17EF0828,PRE0161,PI276823,EF,Q2,12,14.70098564938148
669,17EF0853,PRE0457,PI665127,EF,Q2,12,26.793510068437204
670,17EF0908,CHK-C_PRE0028,PI148089,EF,Q2_CHK,12,NA
671,17EF0933,PRE0317,PI660571,EF,Q2,12,29.20814312201601
672,17EF0029,CHR-SPX,SPX,EF,Q1,9,28.65756010313571
673,17EF0052,ETS_4523,PI457135,EF,Q1,9,NA
674,17EF0109,PI453463,PI453463,EF,Q1,9,NA
675,17EF0132,CHK-B_Sakoika2,PI525882,EF,Q1_CHK,9,NA
676,17EF0189,PRE1047,PI329311,EF,Q1,9,NA
677,17EF0212,ETS_3181,PI454687,EF,Q1,9,20.96749416022532
678,17EF0269,PI452669,PI452669,EF,Q1,10,NA
679,17EF0292,CHEDOMBA,PI156268,EF,Q1,10,29.55238738725201
680,17EF0349,PI452697,PI452697,EF,Q1,10,28.68210551908524
681,17EF0372,IS_11320,PI329569,EF,Q1,10,NA
682,17EF0429,ETS_2610,PI453690,EF,Q1,10,NA
683,17EF0452,IS_11572,PI329841,EF,Q1,10,16.085066127657214
684,17EF0509,PRE0023,PI148084,EF,Q2,11,NA
685,17EF0532,CHK-F_PRE1441,PI524948,EF,Q2_CHK,11,33.52728461801523
686,17EF0589,Andiwo5,PI521159,EF,Q2,11,29.261004312297153
687,17EF0612,Ochuti2,PI521020,EF,Q2,11,20.977123519506858
688,17EF0669,IS_11362,PI329617,EF,Q2,11,27.08799386144886
689,17EF0692,PRE0489,PI660614,EF,Q2,11,21.007418395734206
690,17EF0749,Kumba,PI521097,EF,Q2,12,27.81833211012711
691,17EF0772,FARAKO-BA,PI562897,EF,Q2,12,22.068059521288674
692,17EF0829,CHR-SPX,SPX,EF,Q2,12,31.83677804276868
693,17EF0852,Samonko2,PI525827,EF,Q2,12,24.80696402832396
694,17EF0909,Diansa_Dagafara,PI525728,EF,Q2,12,21.033404244518277
695,17EF0932,ETS_2695,PI453852,EF,Q2,12,15.097355164083716
696,17EF0030,PI452980,PI452980,EF,Q1,9,NA
697,17EF0051,IS_11265,PI329511,EF,Q1,9,NA
698,17EF0110,PI452584,PI452584,EF,Q1,9,NA
699,17EF0131,PI453179,PI453179,EF,Q1,9,NA
700,17EF0190,PI452943,PI452943,EF,Q1,9,28.427513611624203
701,17EF0211,Lisi,PI521155,EF,Q1,9,24.828459545533022
702,17EF0270,IS_11068,PI329310,EF,Q1,10,NA
703,17EF0291,PI453354,PI453354,EF,Q1,10,19.341715776066255
704,17EF0350,PI453326,PI453326,EF,Q1,10,NA
705,17EF0371,CHK-C_PRE0028,PI148089,EF,Q1_CHK,10,NA
706,17EF0430,Mashila,PI329392,EF,Q1,10,NA
707,17EF0451,PI452525,PI452525,EF,Q1,10,NA
708,17EF0510,Heme_Pilou,PI526124,EF,Q2,11,32.22776135106585
709,17EF0531,PI452845,PI452845,EF,Q2,11,25.831659974445124
710,17EF0590,Gadiaba3,PI525676,EF,Q2,11,20.057167341058513
711,17EF0611,Seguetena1,PI525871,EF,Q2,11,25.20214254179769
712,17EF0670,Preta,PI481848,EF,Q2,11,29.085580157052153
713,17EF0691,IS_11984,PI330267,EF,Q2,11,26.591060438388002
714,17EF0750,Ochuti,PI521078,EF,Q2,12,26.92806654897387
715,17EF0771,CHK-B_Sakoika2,PI525882,EF,Q2_CHK,12,28.519735830715774
716,17EF0830,MN_2109,PI156217,EF,Q2,12,24.71047630437519
717,17EF0851,ETS_3131,PI454584,EF,Q2,12,15.701721904118022
718,17EF0910,CHR-SPX,SPX,EF,Q2,12,22.177052924022483
719,17EF0931,Seguetena2,PI526032,EF,Q2,12,26.998218075726964
720,17EF0031,CHK-A-Pacesetter,Pacesetter,EF,Q1_CHK,13,37.3879449798234
721,17EF0050,PI453341,PI453341,EF,Q1,13,NA
722,17EF0111,PRE0362,NSL54142,EF,Q1,13,NA
723,17EF0130,PI452958,PI452958,EF,Q1,13,34.94428064642616
724,17EF0191,Jerima,PI273465,EF,Q1,13,24.488418062416205
725,17EF0210,CHK-F_PRE1441,PI524948,EF,Q1_CHK,13,NA
726,17EF0271,ETS_2908,PI454241,EF,Q1,14,NA
727,17EF0290,IS_2131,PI196049,EF,Q1,14,NA
728,17EF0351,IS_11079,PI329321,EF,Q1,14,24.250252809636393
729,17EF0370,Mashila,PI329386,EF,Q1,14,NA
730,17EF0431,ETS_3823,PI455852,EF,Q1,14,NA
731,17EF0450,PRE0859,NSL55279,EF,Q1,14,NA
732,17EF0511,Bimbiri_Sara,PI525919,EF,Q2,15,38.92185630398856
733,17EF0530,PI452890,PI452890,EF,Q2,15,27.88844380188897
734,17EF0591,PI453217,PI453217,EF,Q2,15,34.28076381338553
735,17EF0610,CHK-B_Sakoika2,PI525882,EF,Q2_CHK,15,23.224025738264253
736,17EF0671,Nyakawadida,PI521181,EF,Q2,15,30.917854130842652
737,17EF0690,Nieniko3,PI525641,EF,Q2,15,28.69739240432691
738,17EF0751,PRE0398,NSL54111,EF,Q2,16,23.845594801184372
739,17EF0770,Bassi_Kaba,PI514345,EF,Q2,16,31.932106741083484
740,17EF0831,Tchinlouol_A,PI506030A,EF,Q2,16,27.34896824463474
741,17EF0850,PI452567,PI452567,EF,Q2,16,23.481266504514664
742,17EF0911,PI453030,PI453030,EF,Q2,16,26.7538896078015
743,17EF0930,Andiwo,PI521019,EF,Q2,16,31.387443623339372
744,17EF0032,PRE0307,PI665150,EF,Q1,13,24.5475942084483
745,17EF0049,PRE0022,PI148083,EF,Q1,13,20.92006041912745
746,17EF0112,PRE1015,PI329719,EF,Q1,13,24.94263398317092
747,17EF0129,BAHONGER-UKILIR,PI570388,EF,Q1,13,33.91396747336779
748,17EF0192,PRE1049,PI329597,EF,Q1,13,22.030639308396765
749,17EF0209,ETS_4548B,PI457183B,EF,Q1,13,NA
750,17EF0272,CHK-E_PRE0295,PI660560,EF,Q1_CHK,14,NA
751,17EF0289,PI453336,PI453336,EF,Q1,14,35.30413442222391
752,17EF0352,ETS_3705,PI455621,EF,Q1,14,24.783946016405068
753,17EF0369,PRE0485,PI665145,EF,Q1,14,32.854108550570494
754,17EF0432,PI453393,PI453393,EF,Q1,14,NA
755,17EF0449,PRE0450,PI660608,EF,Q1,14,34.15856229996843
756,17EF0512,PRE0408,NSL54236,EF,Q2,15,15.6955886672131
757,17EF0529,PRE0208,PI291231,EF,Q2,15,26.51858279025057
758,17EF0592,PRE0405,PI570928,EF,Q2,15,26.10956404956783
759,17EF0609,PRE0016,PI147933,EF,Q2,15,18.67260935175369
760,17EF0672,PRE1014,PI329707,EF,Q2,15,30.131126481827163
761,17EF0689,PRE0254,PI665156,EF,Q2,15,28.914588176985
762,17EF0752,PI452616,PI452616,EF,Q2,16,NA
763,17EF0769,PRE0499,PI665153,EF,Q2,16,25.23893695975506
764,17EF0832,PRE0300,NSL50843,EF,Q2,16,29.055001230661112
765,17EF0849,CHK-C_PRE0028,PI148089,EF,Q2_CHK,16,NA
766,17EF0912,PRE0053,PI152636,EF,Q2,16,19.29246830320787
767,17EF0929,PRE1040,PI330897,EF,Q2,16,20.278517771041646
768,17EF0033,IS_11905,PI330185,EF,Q1,13,NA
