accession_prefix,accession_number,observation_value,descriptor_name,method_name,,
"PI","585549","09","RACE","SORGHUM.STC1997",
"PI","585550","09","RACE","SORGHUM.STC1997",
"PI","585551","09","RACE","SORGHUM.STC1997",
"PI","585552","09","RACE","SORGHUM.STC1997",
"PI","585553","09","RACE","SORGHUM.STC1997",
"PI","585554","09","RACE","SORGHUM.STC1997",
"PI","585555","09","RACE","SORGHUM.STC1997",
"PI","585557","10","RACE","SORGHUM.STC1997",
"PI","585559","03","RACE","SORGHUM.STC1997",
"PI","585560","03","RACE","SORGHUM.STC1997",
"PI","585561","03","RACE","SORGHUM.STC1997",
"PI","585562","03","RACE","SORGHUM.STC1997",
"PI","585563","02","RACE","SORGHUM.STC1997",
"PI","585564","10","RACE","SORGHUM.STC1997",
"PI","585565","03","RACE","SORGHUM.STC1997",
"PI","585566","10","RACE","SORGHUM.STC1997",
"PI","585567","10","RACE","SORGHUM.STC1997",
"PI","585568","03","RACE","SORGHUM.STC1997",
"PI","585569","02","RACE","SORGHUM.STC1997",
"PI","585570","03","RACE","SORGHUM.STC1997",
"PI","585572","14","RACE","SORGHUM.STC1997",
"PI","585573","03","RACE","SORGHUM.STC1997",
"PI","585574","03","RACE","SORGHUM.STC1997",
"PI","585575","03","RACE","SORGHUM.STC1997",
"PI","585576","03","RACE","SORGHUM.STC1997",
"PI","585577","14","RACE","SORGHUM.STC1997",
"PI","585578","03","RACE","SORGHUM.STC1997",
"PI","585579","03","RACE","SORGHUM.STC1997",
"PI","585580","03","RACE","SORGHUM.STC1997",
"PI","585581","03","RACE","SORGHUM.STC1997",
"PI","585582","03","RACE","SORGHUM.STC1997",
"PI","585584","03","RACE","SORGHUM.STC1997",
"PI","585585","03","RACE","SORGHUM.STC1997",
"PI","585586","03","RACE","SORGHUM.STC1997",
"PI","585587","03","RACE","SORGHUM.STC1997",
"PI","585588","03","RACE","SORGHUM.STC1997",
"PI","585589","03","RACE","SORGHUM.STC1997",
"PI","585590","03","RACE","SORGHUM.STC1997",
"PI","585591","03","RACE","SORGHUM.STC1997",
"PI","585592","03","RACE","SORGHUM.STC1997",
"PI","585593","03","RACE","SORGHUM.STC1997",
"PI","585594","03","RACE","SORGHUM.STC1997",
"PI","585595","03","RACE","SORGHUM.STC1997",
"PI","585596","03","RACE","SORGHUM.STC1997",
"PI","585597","03","RACE","SORGHUM.STC1997",
"PI","585598","03","RACE","SORGHUM.STC1997",
"PI","585599","03","RACE","SORGHUM.STC1997",
"PI","585600","03","RACE","SORGHUM.STC1997",
"PI","585601","03","RACE","SORGHUM.STC1997",
"PI","585604","03","RACE","SORGHUM.STC1997",
"PI","585605","03","RACE","SORGHUM.STC1997",
"PI","585606","03","RACE","SORGHUM.STC1997",
"PI","585607","03","RACE","SORGHUM.STC1997",
"PI","585608","03","RACE","SORGHUM.STC1997",
"PI","585609","03","RACE","SORGHUM.STC1997",
"PI","585610","03","RACE","SORGHUM.STC1997",
"PI","585611","03","RACE","SORGHUM.STC1997",
"PI","585612","03","RACE","SORGHUM.STC1997",
"PI","585613","03","RACE","SORGHUM.STC1997",
"PI","585614","03","RACE","SORGHUM.STC1997",
"PI","585615","03","RACE","SORGHUM.STC1997",
"PI","585616","03","RACE","SORGHUM.STC1997",
"PI","585617","03","RACE","SORGHUM.STC1997",
"PI","585618","03","RACE","SORGHUM.STC1997",
"PI","585619","03","RACE","SORGHUM.STC1997",
"PI","585620","03","RACE","SORGHUM.STC1997",
"PI","585621","02","RACE","SORGHUM.MALI",
"PI","585621","10","RACE","SORGHUM.STC1997",
"PI","585622","14","RACE","SORGHUM.MALI",
"PI","585622","14","RACE","SORGHUM.STC1997",
"PI","585623","14","RACE","SORGHUM.MALI",
"PI","585623","14","RACE","SORGHUM.STC1997",
"PI","585624","14","RACE","SORGHUM.MALI",
"PI","585624","14","RACE","SORGHUM.STC1997",
"PI","585625","02","RACE","SORGHUM.MALI",
"PI","585625","14","RACE","SORGHUM.STC1997",
"PI","585626","05","RACE","SORGHUM.MALI",
"PI","585626","14","RACE","SORGHUM.STC1997",
"PI","585627","14","RACE","SORGHUM.STC1997",
"PI","585628","10","RACE","SORGHUM.MALI",
"PI","585629","02","RACE","SORGHUM.STC1997",
"PI","585629","06","RACE","SORGHUM.MALI",
"PI","585630","02","RACE","SORGHUM.STC1997",
"PI","585630","06","RACE","SORGHUM.MALI",
"PI","585631","02","RACE","SORGHUM.STC1997",
"PI","585631","06","RACE","SORGHUM.MALI",
"PI","585632","02","RACE","SORGHUM.STC1997",
"PI","585632","02","RACE","SORGHUM.MALI",
"PI","585633","02","RACE","SORGHUM.STC1997",
"PI","585633","06","RACE","SORGHUM.MALI",
"PI","585634","02","RACE","SORGHUM.STC1997",
"PI","585634","06","RACE","SORGHUM.MALI",
"PI","585635","10","RACE","SORGHUM.STC1997",
"PI","585635","10","RACE","SORGHUM.MALI",
"PI","585636","02","RACE","SORGHUM.STC1997",
"PI","585637","02","RACE","SORGHUM.STC1997",
"PI","585637","02","RACE","SORGHUM.MALI",
"PI","585638","10","RACE","SORGHUM.MALI",
"PI","585638","10","RACE","SORGHUM.STC1997",
"PI","585639","10","RACE","SORGHUM.MALI",
"PI","585639","14","RACE","SORGHUM.STC1997",
"PI","585640","02","RACE","SORGHUM.STC1997",
"PI","585640","02","RACE","SORGHUM.MALI",
"PI","585641","02","RACE","SORGHUM.STC1997",
"PI","585641","06","RACE","SORGHUM.MALI",
"PI","585642","02","RACE","SORGHUM.MALI",
"PI","585642","02","RACE","SORGHUM.STC1997",
"PI","585643","02","RACE","SORGHUM.MALI",
"PI","585643","02","RACE","SORGHUM.STC1997",
"PI","585644","03","RACE","SORGHUM.STC1997",
"PI","585644","06","RACE","SORGHUM.MALI",
"PI","585645","02","RACE","SORGHUM.STC1997",
"PI","585645","02","RACE","SORGHUM.MALI",
"PI","585646","02","RACE","SORGHUM.STC1997",
"PI","585646","02","RACE","SORGHUM.MALI",
"PI","585647","02","RACE","SORGHUM.MALI",
"PI","585647","02","RACE","SORGHUM.STC1997",
"PI","585648","05","RACE","SORGHUM.STC1997",
"PI","585648","05","RACE","SORGHUM.MALI",
"PI","585648","05","RACE","SORGHUM.MALI",
"PI","585649","02","RACE","SORGHUM.STC1997",
"PI","585649","02","RACE","SORGHUM.MALI",
"PI","585650","02","RACE","SORGHUM.STC1997",
"PI","585650","02","RACE","SORGHUM.MALI",
"PI","585651","02","RACE","SORGHUM.MALI",
"PI","585651","02","RACE","SORGHUM.STC1997",
"PI","585652","05","RACE","SORGHUM.MALI",
"PI","585652","05","RACE","SORGHUM.STC1997",
"PI","585653","02","RACE","SORGHUM.MALI",
"PI","585653","02","RACE","SORGHUM.STC1997",
"PI","585654","02","RACE","SORGHUM.MALI",
"PI","585654","02","RACE","SORGHUM.STC1997",
"PI","585655","05","RACE","SORGHUM.STC1997",
"PI","585655","05","RACE","SORGHUM.MALI",
"PI","585656","02","RACE","SORGHUM.STC1997",
"PI","585656","06","RACE","SORGHUM.MALI",
"PI","585656","06","RACE","SORGHUM.MALI",
"PI","585657","02","RACE","SORGHUM.STC1997",
"PI","585658","02","RACE","SORGHUM.STC1997",
